               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12533,            0.055687,                   0,          0.00016667,           0.0073529,            9.15e-05,          1.4129e-05,             0.11718,             0.06213,                   0,              0.0829,              0.0019,              0.0019
                   1,              0.1173,            0.063876,                   0,             0.00075,            0.033088,          0.00045304,          0.00010637,             0.11043,            0.065634,                   0,            0.064887,           0.0038871,           0.0038871
                   2,             0.10953,            0.068449,                   0,           0.0045833,             0.20221,           0.0032065,          0.00072539,             0.10528,            0.063682,                   0,            0.046861,           0.0058611,           0.0058611
                   3,             0.10453,            0.066385,                   0,            0.065683,               0.375,            0.045419,             0.01047,             0.10586,            0.062042,                   0,            0.028822,           0.0078218,           0.0078218
                   4,             0.11213,            0.047679,                   0,            0.047791,             0.13971,            0.019061,           0.0038006,             0.11921,            0.032485,                   0,            0.010769,           0.0097693,           0.0097693
                   5,             0.11262,            0.039809,                   0,             0.20986,             0.24632,            0.090224,            0.021117,             0.11582,            0.035271,                   0,            0.009835,            0.009835,            0.009835
                   6,             0.10028,            0.044107,                   0,             0.17391,             0.20956,            0.063893,            0.013169,             0.10898,            0.037462,                   0,            0.009835,            0.009835,            0.009835
                   7,             0.10162,            0.036201,                   0,             0.42785,             0.51103,             0.36572,            0.070061,              0.1179,            0.045368,                   0,            0.009802,            0.009802,            0.009802
                   8,            0.099784,            0.035762,                   0,             0.02804,             0.30147,             0.01897,           0.0043546,             0.10661,            0.032141,                   0,            0.009769,            0.009769,            0.009769
                   9,            0.096016,            0.040174,                   0,             0.49719,             0.56985,             0.45752,             0.13973,             0.10078,            0.051906,                   0,            0.009736,            0.009736,            0.009736
                  10,            0.090547,            0.035571,                   0,             0.28633,             0.55515,             0.23321,            0.054148,            0.085395,            0.034478,                   0,            0.009703,            0.009703,            0.009703
                  11,            0.086096,            0.039179,                   0,             0.23843,             0.76103,             0.22405,            0.069629,            0.089891,            0.043454,                   0,             0.00967,             0.00967,             0.00967
                  12,            0.084176,            0.036318,                   0,             0.48122,             0.66843,             0.54636,             0.17833,            0.081322,            0.036411,                   0,            0.009637,            0.009637,            0.009637
                  13,            0.083313,             0.03382,                   0,             0.42922,             0.40441,             0.40661,             0.12213,            0.093137,            0.035962,                   0,            0.009604,            0.009604,            0.009604
                  14,            0.083323,            0.032685,                   0,             0.76263,             0.75368,             0.76091,             0.25106,            0.073727,            0.031672,                   0,            0.009571,            0.009571,            0.009571
                  15,            0.073431,            0.036058,                   0,             0.61203,             0.82353,             0.70114,             0.27256,            0.068059,              0.0329,                   0,            0.009538,            0.009538,            0.009538
                  16,            0.070822,            0.033812,                   0,             0.69493,             0.81235,             0.73009,             0.22829,            0.077436,            0.030944,                   0,            0.009505,            0.009505,            0.009505
                  17,            0.073462,            0.033023,                   0,             0.48606,             0.82753,             0.52045,              0.1669,            0.067454,            0.033051,                   0,            0.009472,            0.009472,            0.009472
                  18,            0.068169,            0.033269,                   0,             0.68209,             0.75735,             0.66927,             0.22581,            0.075342,            0.035467,                   0,            0.009439,            0.009439,            0.009439
                  19,            0.070253,             0.03217,                   0,             0.82182,             0.86765,             0.85466,             0.31705,            0.068915,              0.0312,                   0,            0.009406,            0.009406,            0.009406
