               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11545,             0.07186,                   0,                   0,                   0,                   0,                   0,             0.11219,            0.068299,                   0,              0.0829,              0.0019,              0.0019
                   1,             0.11169,            0.074856,                   0,          0.00015152,           0.0075188,           7.889e-05,           7.889e-06,             0.11006,            0.069987,                   0,            0.064887,           0.0038871,           0.0038871
                   2,             0.10833,            0.079105,                   0,          0.00030303,            0.015038,          0.00015506,          2.3253e-05,             0.10796,            0.071616,                   0,            0.046861,           0.0058611,           0.0058611
                   3,             0.10888,            0.075939,                   0,          0.00030303,            0.015038,          0.00015507,          3.1014e-05,              0.1073,            0.072107,                   0,            0.028822,           0.0078218,           0.0078218
                   4,             0.10678,            0.081148,                   0,          0.00045455,            0.022556,           0.0027319,          0.00028866,             0.10694,            0.072348,                   0,            0.010769,           0.0097693,           0.0097693
                   5,             0.10635,            0.074474,                   0,          0.00045455,            0.022556,          0.00030742,          4.6308e-05,              0.1063,            0.072936,                   0,            0.009835,            0.009835,            0.009835
                   6,              0.1066,             0.08328,                   0,          0.00030303,            0.015038,          0.00015454,          3.8637e-05,             0.10561,            0.073642,                   0,            0.009835,            0.009835,            0.009835
                   7,             0.10566,            0.084172,                   0,          0.00030303,            0.015038,          0.00015951,          3.9914e-05,             0.10471,            0.074515,                   0,            0.009802,            0.009802,            0.009802
                   8,             0.10356,            0.085625,                   0,          0.00045455,            0.022556,          0.00029904,          5.3639e-05,             0.10379,             0.07543,                   0,            0.009769,            0.009769,            0.009769
                   9,             0.10343,            0.082508,                   0,          0.00060606,            0.030075,          0.00033756,          5.6659e-05,             0.10184,             0.07739,                   0,            0.009736,            0.009736,            0.009736
                  10,              0.1043,            0.083186,                   0,           0.0015152,            0.075188,           0.0020487,          0.00029446,             0.10047,            0.078352,                   0,            0.009703,            0.009703,            0.009703
                  11,             0.10384,            0.088511,                   0,           0.0016667,            0.082707,           0.0053811,           0.0015786,             0.09919,            0.078729,                   0,             0.00967,             0.00967,             0.00967
                  12,             0.10336,            0.086967,                   0,           0.0019697,            0.097744,             0.01872,           0.0032225,             0.09886,            0.077395,                   0,            0.009637,            0.009637,            0.009637
                  13,             0.10181,            0.080927,                   0,             0.13054,            0.067669,            0.050136,            0.010739,            0.097997,            0.073663,                   0,            0.009604,            0.009604,            0.009604
                  14,             0.09795,            0.077536,                   0,            0.098931,              0.2406,            0.051528,            0.010452,            0.098551,            0.067342,                   0,            0.009571,            0.009571,            0.009571
                  15,             0.09785,            0.075747,                   0,            0.081706,             0.33083,            0.062893,            0.012449,             0.10903,            0.068092,                   0,            0.009538,            0.009538,            0.009538
                  16,            0.093658,            0.070038,                   0,            0.096411,             0.42857,            0.070033,            0.016248,             0.09444,            0.087352,                   0,            0.009505,            0.009505,            0.009505
                  17,            0.092178,            0.070046,                   0,             0.16884,             0.30827,             0.14955,            0.041906,             0.10704,            0.055302,                   0,            0.009472,            0.009472,            0.009472
                  18,             0.09398,            0.058367,                   0,              0.2026,             0.30827,             0.15121,            0.038919,            0.099364,            0.059419,                   0,            0.009439,            0.009439,            0.009439
                  19,            0.093332,            0.061526,                   0,             0.11534,             0.28571,              0.1033,            0.022705,             0.10471,            0.070355,                   0,            0.009406,            0.009406,            0.009406
                  20,            0.082893,            0.061186,                   0,            0.089986,             0.57895,            0.077484,            0.023931,            0.095588,            0.075335,                   0,            0.009373,            0.009373,            0.009373
                  21,            0.086112,            0.057958,                   0,            0.047366,             0.65414,            0.039859,            0.012818,             0.13984,             0.12802,                   0,             0.00934,             0.00934,             0.00934
                  22,             0.11355,            0.051098,                   0,             0.37097,             0.36842,             0.32205,            0.073834,             0.10274,            0.059577,                   0,            0.009307,            0.009307,            0.009307
                  23,             0.10096,            0.061799,                   0,             0.39264,             0.40602,             0.38601,             0.11335,            0.099987,            0.060077,                   0,            0.009274,            0.009274,            0.009274
                  24,             0.10199,            0.060919,                   0,             0.32628,             0.41353,             0.29826,            0.086714,             0.10139,            0.058702,                   0,            0.009241,            0.009241,            0.009241
                  25,             0.10063,            0.058189,                   0,             0.23269,             0.54887,             0.19245,            0.050015,             0.10298,              0.0686,                   0,            0.009208,            0.009208,            0.009208
                  26,             0.10198,            0.058109,                   0,             0.11695,             0.53383,             0.10504,            0.025936,            0.099658,            0.059787,                   0,            0.009175,            0.009175,            0.009175
                  27,            0.098604,            0.058852,                   0,             0.35491,             0.57143,             0.37013,            0.095159,            0.098011,            0.062436,                   0,            0.009142,            0.009142,            0.009142
                  28,             0.09744,            0.059125,                   0,             0.32023,             0.55639,             0.34826,            0.099107,            0.097039,            0.062085,                   0,            0.009109,            0.009109,            0.009109
                  29,            0.095561,            0.058577,                   0,             0.23107,             0.60327,             0.23453,            0.069734,            0.097762,            0.059619,                   0,            0.009076,            0.009076,            0.009076
                  30,            0.097467,            0.057314,                   0,              0.4083,              0.6391,              0.4891,             0.17743,            0.090632,            0.056803,                   0,            0.009043,            0.009043,            0.009043
                  31,            0.089043,            0.058977,                   0,             0.53066,              0.7218,             0.62611,             0.23564,            0.086016,            0.058026,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.082879,            0.060868,                   0,             0.55575,             0.71486,             0.62773,             0.22955,            0.082624,             0.05855,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.084292,            0.062692,                   0,             0.41997,              0.7594,              0.5284,             0.16651,            0.093357,            0.055887,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.091018,            0.062489,                   0,             0.13472,             0.49624,              0.1387,            0.033808,            0.088194,            0.055667,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.086886,            0.061647,                   0,             0.60041,             0.62406,             0.65109,              0.2263,            0.084346,            0.055958,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.079989,            0.061413,                   0,             0.77229,             0.84211,             0.83842,             0.35287,            0.075676,            0.058339,                   0,            0.008845,            0.008845,            0.008845
                  37,              0.0789,            0.059387,                   0,              0.2726,             0.61654,             0.31939,             0.12605,            0.087232,            0.061209,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.087997,            0.057882,                   0,             0.25853,             0.42471,             0.21424,             0.05581,            0.084689,            0.059288,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.082348,            0.060622,                   0,             0.67915,             0.80451,             0.69844,             0.27415,            0.073586,            0.061092,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.076605,            0.068198,                   0,             0.56577,             0.85714,              0.7175,             0.33832,             0.06945,            0.060999,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.072901,             0.06387,                   0,             0.49048,             0.89474,             0.57226,             0.22996,            0.077387,            0.057476,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.081637,            0.058784,                   0,             0.34831,             0.61654,             0.35019,             0.13537,            0.089994,            0.054842,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.087081,             0.05512,                   0,             0.49086,             0.65965,             0.58148,             0.24467,            0.083357,            0.055852,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.085528,            0.056938,                   0,             0.70915,             0.77444,              0.8327,             0.37251,            0.078326,            0.056685,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.080435,            0.059785,                   0,             0.21667,             0.27068,             0.12875,            0.026807,            0.088277,            0.063359,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.082287,            0.058555,                   0,             0.68354,             0.70677,             0.77682,             0.31363,            0.068652,            0.058396,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.074363,            0.060237,                   0,             0.71222,             0.77444,             0.76869,             0.29477,            0.069684,            0.057124,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.073783,            0.059245,                   0,             0.60072,             0.83459,             0.72114,             0.30476,             0.06661,            0.057733,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.074138,            0.059932,                   0,             0.42495,             0.85714,             0.44839,             0.15383,             0.06829,              0.0582,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.074482,            0.058119,                   0,             0.57157,             0.80248,              0.6783,             0.28496,            0.070296,            0.056413,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.071982,            0.059416,                   0,             0.80971,             0.82707,             0.88308,             0.41313,            0.063548,            0.056868,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.066961,            0.058588,                   0,             0.78673,             0.78947,             0.81226,             0.33033,            0.062996,            0.056867,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.069137,            0.057106,                   0,             0.37261,             0.81203,             0.47167,             0.20994,            0.076119,            0.056726,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.075399,            0.057929,                   0,             0.74382,             0.81955,             0.82208,             0.41618,            0.063653,            0.059317,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.068016,            0.058276,                   0,             0.58403,             0.87218,             0.71659,             0.35247,            0.062254,            0.057873,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.064726,            0.058096,                   0,             0.61707,              0.9572,             0.78273,             0.41167,            0.058571,             0.05715,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.066607,            0.059155,                   0,             0.81245,             0.86466,             0.90115,             0.40658,            0.074801,            0.055204,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.077351,            0.057083,                   0,             0.47369,             0.96094,              0.6395,             0.34523,            0.074415,            0.054796,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.076788,            0.059593,                   0,              0.5018,             0.97695,             0.69677,             0.31788,            0.072107,            0.054696,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.072892,            0.057169,                   0,             0.54919,             0.93233,             0.70129,             0.26501,             0.06862,            0.054715,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.071412,            0.056436,                   0,             0.48262,             0.92481,             0.62089,             0.33459,            0.063716,            0.054985,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.069638,            0.056034,                   0,             0.52013,              0.8797,              0.6755,             0.36451,            0.063004,            0.056647,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.066546,            0.057021,                   0,             0.61643,             0.89474,             0.72225,             0.35477,            0.063726,            0.055036,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.062968,            0.056529,                   0,             0.97097,             0.96241,             0.97477,             0.48182,            0.057379,            0.055868,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.064812,            0.057066,                   0,             0.43983,             0.89733,             0.46618,             0.20163,            0.080339,            0.053288,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.079587,            0.055728,                   0,             0.58876,             0.95805,             0.78431,             0.35006,            0.069246,             0.05611,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.070098,            0.057414,                   0,             0.90918,             0.97845,              0.9589,             0.48446,            0.067448,            0.054456,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.070525,            0.056228,                   0,             0.95459,             0.99248,             0.98202,             0.52908,             0.06499,            0.053841,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.068999,            0.057045,                   0,             0.47276,              0.9843,             0.53083,             0.25248,             0.06983,            0.054325,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.076762,            0.055412,                   0,             0.42265,             0.91369,             0.44178,             0.18828,             0.06495,            0.058636,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.071259,            0.064558,                   0,             0.58389,             0.98496,             0.64549,             0.22175,            0.062774,            0.056533,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.062658,            0.060206,                   0,              0.9752,                   1,             0.98039,             0.56927,            0.053977,            0.055845,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.062939,            0.061259,                   0,             0.82102,             0.93122,             0.81842,             0.30122,            0.061522,             0.05894,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.067025,            0.057406,                   0,             0.36871,             0.78195,             0.49214,             0.13387,            0.070051,            0.055822,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.066696,            0.056941,                   0,             0.92673,             0.98496,             0.96814,             0.51457,            0.056287,            0.060419,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.060867,            0.060066,                   0,             0.95672,             0.99736,             0.97744,             0.51191,            0.053929,             0.05834,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.060345,            0.059149,                   0,             0.54987,             0.96241,             0.65158,             0.32096,             0.06525,            0.059737,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.068968,            0.058586,                   0,              0.7358,             0.81955,             0.81038,              0.3296,             0.06351,            0.054205,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.070348,            0.053184,                   0,             0.59219,              0.8797,             0.71525,             0.36485,            0.064702,            0.052866,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.066531,            0.053221,                   0,             0.63075,              0.8862,             0.76778,             0.41351,            0.059306,            0.053648,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.064315,            0.055537,                   0,             0.68281,             0.81203,             0.80657,             0.46626,            0.066324,             0.05244,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.069749,            0.053431,                   0,             0.88417,             0.98496,             0.96103,             0.58722,            0.064151,            0.052468,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.068086,             0.05417,                   0,             0.87073,             0.89474,             0.94862,             0.54243,            0.060829,            0.052428,                   0,            0.007294,            0.007294,            0.007294
                  84,             0.06323,            0.053907,                   0,              0.8937,              0.8218,             0.93026,             0.54092,            0.058324,            0.051867,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.063348,            0.050353,                   0,             0.80975,             0.81203,             0.89769,             0.50523,            0.063634,            0.052628,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.069043,            0.057527,                   0,             0.82626,             0.84211,             0.86748,             0.42351,             0.06016,            0.052548,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.064173,            0.055998,                   0,             0.91898,             0.94737,             0.96444,             0.50047,            0.056402,             0.05185,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.061553,            0.054002,                   0,             0.96487,             0.96992,             0.98199,             0.59168,            0.052677,            0.052178,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.058673,             0.05432,                   0,             0.95519,                   1,             0.97785,             0.53924,            0.057579,            0.051664,                   0,            0.007096,            0.007096,            0.007096
