               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.10089,            0.062673,                   0,           0.0091667,             0.52381,            0.012079,           0.0027918,            0.090117,            0.048709,                   0,            0.029252,           0.0062516,           0.0062516
                  39,             0.10211,            0.066101,                   0,           0.0091667,             0.52381,            0.012079,           0.0027918,            0.090117,            0.048709,                   0,            0.027375,           0.0063749,           0.0063749
                  40,            0.099701,            0.058312,                   0,           0.0091667,             0.52381,            0.012079,           0.0027918,            0.090117,            0.048709,                   0,            0.025496,           0.0064962,           0.0064962
                  41,            0.097733,            0.067954,                   0,           0.0083333,             0.47619,            0.021207,           0.0031709,            0.088282,            0.049121,                   0,            0.023616,           0.0066155,           0.0066155
                  42,            0.097009,            0.053587,                   0,           0.0083333,             0.47619,            0.021207,           0.0031709,            0.088282,            0.049121,                   0,            0.021733,           0.0067329,           0.0067329
                  43,             0.10159,            0.061248,                   0,           0.0083333,             0.47619,            0.021207,           0.0031709,            0.088282,            0.049121,                   0,            0.019848,           0.0068482,           0.0068482
                  44,              0.1048,            0.057157,                   0,           0.0083333,             0.47619,            0.021207,           0.0031709,            0.088282,            0.049121,                   0,            0.017962,           0.0069616,           0.0069616
                  45,             0.10699,            0.059242,                   0,            0.013333,              0.7619,            0.064427,            0.011152,            0.086998,            0.048877,                   0,            0.016073,            0.007073,            0.007073
                  46,             0.10124,            0.067983,                   0,            0.013333,              0.7619,            0.064427,            0.011152,            0.086998,            0.048877,                   0,            0.014182,           0.0071824,           0.0071824
                  47,            0.098937,            0.053206,                   0,            0.013333,              0.7619,            0.064427,            0.011152,            0.086998,            0.048877,                   0,             0.01229,           0.0072898,           0.0072898
                  48,            0.098005,            0.073971,                   0,            0.013333,              0.7619,            0.064427,            0.011152,            0.086998,            0.048877,                   0,            0.010395,           0.0073953,           0.0073953
                  49,            0.098451,            0.066164,                   0,            0.013333,              0.7619,             0.14143,            0.025618,            0.084591,            0.048899,                   0,           0.0084988,           0.0074988,           0.0074988
                  50,            0.099377,            0.064267,                   0,            0.013333,              0.7619,             0.14143,            0.025618,            0.084591,            0.048899,                   0,            0.007525,            0.007525,            0.007525
                  51,            0.099662,            0.069132,                   0,            0.013333,              0.7619,             0.14143,            0.025618,            0.084591,            0.048899,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.098423,             0.05892,                   0,            0.013333,              0.7619,             0.14143,            0.025618,            0.084591,            0.048899,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,             0.10243,            0.074077,                   0,            0.015833,             0.90476,             0.22104,              0.0466,            0.083666,            0.048131,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.097835,            0.072079,                   0,            0.015833,             0.90476,             0.22104,              0.0466,            0.083666,            0.048131,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.094024,            0.068026,                   0,            0.015833,             0.90476,             0.22104,              0.0466,            0.083666,            0.048131,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.098124,            0.067341,                   0,            0.015833,             0.90476,             0.22104,              0.0466,            0.083666,            0.048131,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.093997,            0.060406,                   0,            0.016667,             0.95238,             0.25488,            0.069332,            0.080795,            0.048487,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.094036,             0.06649,                   0,            0.016667,             0.95238,             0.25488,            0.069332,            0.080795,            0.048487,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.094336,            0.057861,                   0,            0.016667,             0.95238,             0.25488,            0.069332,            0.080795,            0.048487,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.091986,            0.059901,                   0,            0.016667,             0.95238,             0.25488,            0.069332,            0.080795,            0.048487,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.094499,            0.064983,                   0,            0.028419,              0.7619,             0.21695,            0.053616,            0.080515,            0.047628,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.091902,            0.059956,                   0,            0.028419,              0.7619,             0.21695,            0.053616,            0.080515,            0.047628,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.094203,            0.060949,                   0,            0.028419,              0.7619,             0.21695,            0.053616,            0.080515,            0.047628,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.093543,            0.056118,                   0,            0.028419,              0.7619,             0.21695,            0.053616,            0.080515,            0.047628,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.093706,            0.056331,                   0,             0.12422,             0.28571,             0.21623,            0.048862,            0.079536,            0.047006,                   0,            0.006832,            0.006832,            0.006832
                  66,             0.09038,            0.050724,                   0,             0.12422,             0.28571,             0.21623,            0.048862,            0.079536,            0.047006,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.089571,            0.057672,                   0,             0.12422,             0.28571,             0.21623,            0.048862,            0.079536,            0.047006,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.094017,            0.057697,                   0,             0.12422,             0.28571,             0.21623,            0.048862,            0.079536,            0.047006,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.092035,            0.049172,                   0,             0.20388,             0.19048,             0.15307,            0.033186,            0.080471,            0.045756,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.094095,            0.055995,                   0,             0.20388,             0.19048,             0.15307,            0.033186,            0.080471,            0.045756,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.088469,            0.064506,                   0,             0.20388,             0.19048,             0.15307,            0.033186,            0.080471,            0.045756,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.090106,            0.049245,                   0,             0.20388,             0.19048,             0.15307,            0.033186,            0.080471,            0.045756,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.088174,            0.051246,                   0,             0.31275,             0.36877,             0.23909,            0.073743,            0.077506,            0.045742,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.091734,            0.054668,                   0,             0.31275,             0.36877,             0.23909,            0.073743,            0.077506,            0.045742,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.089937,            0.053449,                   0,             0.31275,             0.36877,             0.23909,            0.073743,            0.077506,            0.045742,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.089877,            0.064723,                   0,             0.31275,             0.36877,             0.23909,            0.073743,            0.077506,            0.045742,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.093125,            0.063646,                   0,             0.32497,             0.38095,             0.24087,            0.063623,            0.081638,            0.043367,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.094471,             0.05267,                   0,             0.32497,             0.38095,             0.24087,            0.063623,            0.081638,            0.043367,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.088576,            0.053805,                   0,             0.32497,             0.38095,             0.24087,            0.063623,            0.081638,            0.043367,                   0,            0.006139,            0.006139,            0.006139
                  80,             0.08986,            0.059837,                   0,             0.32497,             0.38095,             0.24087,            0.063623,            0.081638,            0.043367,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.088823,            0.057878,                   0,             0.29533,             0.47619,              0.2477,            0.076565,            0.075768,            0.045563,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.090319,            0.062791,                   0,             0.29533,             0.47619,              0.2477,            0.076565,            0.075768,            0.045563,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.089954,            0.065121,                   0,             0.29533,             0.47619,              0.2477,            0.076565,            0.075768,            0.045563,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.084477,            0.060609,                   0,             0.29533,             0.47619,              0.2477,            0.076565,            0.075768,            0.045563,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,             0.09197,            0.058457,                   0,              0.3358,             0.19048,             0.20961,            0.048584,            0.076622,            0.044711,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.087617,            0.051348,                   0,              0.3358,             0.19048,             0.20961,            0.048584,            0.076622,            0.044711,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,             0.08575,            0.062669,                   0,              0.3358,             0.19048,             0.20961,            0.048584,            0.076622,            0.044711,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.085704,            0.058581,                   0,              0.3358,             0.19048,             0.20961,            0.048584,            0.076622,            0.044711,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.077922,            0.041304,                   0,             0.26247,             0.42857,             0.20664,            0.060567,            0.075027,            0.044317,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.086659,            0.055605,                   0,             0.26247,             0.42857,             0.20664,            0.060567,            0.075027,            0.044317,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,             0.08675,            0.052694,                   0,             0.26247,             0.42857,             0.20664,            0.060567,            0.075027,            0.044317,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.089483,            0.049622,                   0,             0.26247,             0.42857,             0.20664,            0.060567,            0.075027,            0.044317,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.085708,            0.057783,                   0,             0.35375,             0.42857,              0.2541,            0.055025,            0.076571,            0.042891,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.090442,             0.05776,                   0,             0.35375,             0.42857,              0.2541,            0.055025,            0.076571,            0.042891,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.082839,            0.051092,                   0,             0.35375,             0.42857,              0.2541,            0.055025,            0.076571,            0.042891,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.087573,             0.05549,                   0,             0.35375,             0.42857,              0.2541,            0.055025,            0.076571,            0.042891,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.081525,            0.042275,                   0,             0.18307,             0.57143,             0.18971,            0.056493,            0.073354,            0.043317,                   0,            0.005248,            0.005248,            0.005248
                  98,             0.08087,            0.049021,                   0,             0.18307,             0.57143,             0.18971,            0.056493,            0.073354,            0.043317,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.079905,            0.047037,                   0,             0.18307,             0.57143,             0.18971,            0.056493,            0.073354,            0.043317,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.080696,             0.05001,                   0,             0.18307,             0.57143,             0.18971,            0.056493,            0.073354,            0.043317,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.085389,            0.055324,                   0,             0.26008,             0.47619,              0.2361,            0.056723,            0.072791,            0.042817,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.083666,            0.058165,                   0,             0.26008,             0.47619,              0.2361,            0.056723,            0.072791,            0.042817,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.090879,            0.060938,                   0,             0.26008,             0.47619,              0.2361,            0.056723,            0.072791,            0.042817,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.085549,            0.052392,                   0,             0.26008,             0.47619,              0.2361,            0.056723,            0.072791,            0.042817,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.086424,            0.044542,                   0,             0.20889,             0.42857,             0.21478,            0.062563,            0.077917,            0.040876,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.087029,            0.046289,                   0,             0.20889,             0.42857,             0.21478,            0.062563,            0.077917,            0.040876,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.082279,            0.056955,                   0,             0.20889,             0.42857,             0.21478,            0.062563,            0.077917,            0.040876,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.081518,            0.053518,                   0,             0.20889,             0.42857,             0.21478,            0.062563,            0.077917,            0.040876,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.082252,            0.058926,                   0,             0.26073,             0.52071,              0.2185,            0.070644,            0.077322,            0.039779,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.082174,            0.057673,                   0,             0.26073,             0.52071,              0.2185,            0.070644,            0.077322,            0.039779,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.084947,             0.04029,                   0,             0.26073,             0.52071,              0.2185,            0.070644,            0.077322,            0.039779,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.083941,            0.043265,                   0,             0.26073,             0.52071,              0.2185,            0.070644,            0.077322,            0.039779,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.080078,            0.044572,                   0,             0.38922,             0.57143,             0.47274,             0.10847,            0.066952,            0.041403,                   0,            0.004456,            0.004456,            0.004456
