               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,             0.03697,            0.029576,                   0,             0.98144,             0.97222,             0.97657,             0.56138,            0.032078,            0.029326,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.037458,            0.030063,                   0,             0.97673,             0.97794,             0.97961,             0.61567,            0.029941,             0.02792,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.036333,            0.030792,                   0,             0.97801,             0.97059,             0.97913,             0.58074,            0.033751,            0.029447,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.036036,            0.030554,                   0,             0.97795,             0.97821,             0.97844,             0.56484,            0.030526,            0.029147,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.036339,            0.030547,                   0,             0.97438,             0.96691,             0.97084,             0.58441,            0.030139,            0.028789,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.035774,            0.027748,                   0,             0.98507,             0.97024,             0.97338,             0.59081,            0.033589,            0.028696,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.035098,            0.028794,                   0,             0.97755,             0.97794,              0.9769,             0.59986,            0.029138,            0.029131,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.033203,            0.027922,                   0,             0.98512,             0.97342,             0.97919,             0.62459,            0.027385,            0.028192,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.032527,            0.030639,                   0,              0.9686,             0.96324,             0.97439,              0.6078,            0.031329,            0.028912,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.034294,            0.029652,                   0,             0.97796,             0.96691,             0.97616,             0.58274,              0.0325,            0.030282,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.033859,            0.028546,                   0,             0.97402,             0.96481,             0.97428,              0.5883,            0.034113,            0.029793,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.031145,            0.027133,                   0,             0.98686,             0.97794,             0.98367,             0.63374,            0.027157,            0.027878,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.032859,            0.028218,                   0,             0.98773,             0.97794,             0.98342,             0.52574,            0.036927,            0.029594,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.034771,            0.028556,                   0,             0.98682,             0.97794,             0.98382,             0.58736,            0.033496,            0.028518,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.034876,            0.028463,                   0,             0.98648,             0.97794,             0.98625,             0.59907,            0.034533,             0.02804,                   0,            0.007822,            0.007822,            0.007822
                  68,             0.03454,            0.028612,                   0,             0.98514,             0.97464,             0.98817,             0.55847,            0.033104,            0.028601,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.035088,            0.026742,                   0,             0.98424,             0.98162,             0.98888,             0.58145,            0.033354,            0.027924,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.032638,            0.029544,                   0,             0.98208,             0.98162,             0.98373,             0.60651,            0.030044,            0.028131,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.036196,            0.028395,                   0,             0.97244,             0.98162,             0.98515,             0.58934,            0.036501,            0.027623,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.035274,            0.027449,                   0,             0.97778,             0.98162,             0.98182,             0.60754,            0.028275,            0.027823,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.031544,            0.029076,                   0,             0.98888,             0.98085,             0.98457,             0.59041,            0.030928,            0.027642,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.031214,            0.025285,                   0,             0.98822,             0.98162,             0.98465,             0.62429,            0.028514,            0.027366,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.030251,            0.026186,                   0,             0.98888,             0.98111,             0.98599,             0.60404,            0.031897,            0.027308,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.032273,            0.026609,                   0,             0.98884,             0.97728,             0.98582,             0.63825,            0.028851,            0.026749,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.028887,             0.02675,                   0,               0.988,             0.97794,             0.98378,             0.65497,            0.025803,            0.026863,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.027372,            0.026295,                   0,             0.98885,             0.97794,             0.98363,             0.63061,             0.02797,            0.027216,                   0,            0.007459,            0.007459,            0.007459
                  79,             0.03236,            0.030016,                   0,             0.98513,             0.97448,             0.98268,             0.57891,            0.033522,            0.027464,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.033104,            0.029661,                   0,             0.97801,             0.98123,             0.98374,             0.66802,            0.026385,            0.026495,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.029618,            0.027437,                   0,              0.9781,             0.98511,             0.98427,             0.62776,            0.028395,            0.026744,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.032866,            0.027893,                   0,             0.98525,             0.98219,             0.98421,             0.64817,            0.027606,            0.026592,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.028308,            0.027609,                   0,             0.98757,             0.97794,             0.98618,             0.67373,            0.024936,            0.025967,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.026815,            0.026573,                   0,             0.98782,             0.97794,             0.98376,             0.64538,              0.0264,            0.026642,                   0,            0.007261,            0.007261,            0.007261
                  85,              0.0272,            0.026481,                   0,             0.98231,             0.97426,             0.98511,             0.67737,            0.024701,            0.026104,                   0,            0.007228,            0.007228,            0.007228
                  86,             0.02809,            0.027115,                   0,             0.97793,             0.97752,              0.9784,             0.65192,            0.028745,            0.027288,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.030846,            0.026427,                   0,             0.98007,             0.97794,             0.98374,             0.65547,            0.029126,            0.027448,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.032359,            0.025873,                   0,             0.96892,             0.96691,             0.97854,             0.61451,            0.031726,            0.028522,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.030434,            0.027447,                   0,             0.97424,             0.97313,             0.97717,             0.65235,            0.026797,            0.027262,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.027068,            0.025359,                   0,             0.96625,             0.97426,             0.97727,             0.67501,            0.024906,            0.026589,                   0,            0.007063,            0.007063,            0.007063
                  91,              0.0256,            0.027025,                   0,             0.97145,             0.97059,             0.98223,             0.67185,            0.025371,            0.026497,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.025331,            0.025605,                   0,             0.97418,             0.97093,             0.97964,             0.66366,             0.02639,            0.026837,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.029349,            0.027337,                   0,             0.96697,             0.96873,             0.97878,             0.59985,            0.032173,            0.028308,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.031529,            0.027511,                   0,             0.98744,             0.97794,             0.98429,              0.6439,            0.026909,            0.027043,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.027245,            0.025107,                   0,             0.98875,             0.97794,             0.98507,             0.66626,            0.024758,            0.026256,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.026655,            0.026294,                   0,             0.98782,             0.97794,             0.98573,              0.6705,            0.024979,            0.025937,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.026053,            0.023971,                   0,             0.98459,             0.97426,             0.98683,              0.6915,            0.024443,            0.025389,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.026387,            0.025649,                   0,             0.98161,             0.98124,             0.98773,             0.66312,            0.026813,            0.026104,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.028399,            0.026172,                   0,             0.98673,             0.97794,             0.98764,             0.65406,            0.026712,            0.026232,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.028541,            0.026096,                   0,             0.97733,             0.98529,               0.987,             0.59625,            0.028118,            0.026404,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.026274,             0.02512,                   0,             0.97801,             0.98529,             0.98641,             0.66902,            0.024473,            0.025005,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.025686,            0.025951,                   0,              0.9805,             0.98529,             0.98561,             0.68015,            0.024781,            0.025056,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.027391,            0.023937,                   0,             0.96954,             0.97426,             0.98093,             0.68712,            0.024235,            0.025502,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.025843,              0.0261,                   0,             0.98121,             0.96324,             0.98368,             0.66462,            0.025915,            0.026142,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.028462,            0.025844,                   0,             0.97473,             0.95956,             0.98162,              0.6285,             0.03089,            0.027162,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.029006,            0.025931,                   0,             0.97026,             0.95945,             0.98297,             0.65513,            0.025101,            0.026202,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.023589,            0.025714,                   0,             0.96712,             0.97336,             0.98339,             0.69015,             0.02443,            0.025486,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.024588,            0.024045,                   0,             0.96389,             0.97426,             0.98445,              0.6717,            0.025437,            0.025737,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.029451,            0.027932,                   0,             0.95414,             0.96324,             0.98154,             0.63585,            0.029598,            0.026397,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.030952,            0.027153,                   0,             0.96223,             0.97426,              0.9857,             0.68342,            0.024065,            0.025433,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.023734,             0.02567,                   0,             0.95992,              0.9686,             0.98222,             0.69663,            0.023487,            0.025257,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.023754,            0.026705,                   0,             0.96659,             0.98529,             0.99029,             0.68244,            0.025385,            0.025539,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.027185,            0.026185,                   0,             0.98503,             0.96746,             0.98757,             0.63622,            0.029124,            0.026356,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.029388,            0.026375,                   0,             0.97033,             0.98529,             0.98766,             0.66414,            0.025389,            0.026045,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.025836,            0.025036,                   0,             0.97685,             0.98162,             0.98767,             0.67558,            0.023625,            0.025454,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.023988,            0.024912,                   0,             0.97596,             0.97794,             0.98661,             0.69647,             0.02411,            0.025146,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.024243,            0.025618,                   0,             0.97702,             0.98162,             0.98938,             0.69896,            0.023281,            0.024653,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.024419,            0.024445,                   0,             0.97808,             0.98445,             0.98945,             0.66641,             0.02655,            0.025627,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.024168,            0.024677,                   0,              0.9781,             0.98498,             0.98853,             0.69405,            0.023869,            0.024933,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.023261,            0.025034,                   0,             0.97558,             0.97426,             0.98229,             0.69244,            0.023907,            0.025151,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.027311,            0.024428,                   0,              0.9735,             0.97059,             0.98052,             0.65078,            0.026449,            0.026151,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.025787,            0.025924,                   0,             0.97426,             0.97401,             0.98323,             0.67055,            0.026336,            0.025724,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.027745,            0.025012,                   0,             0.98521,             0.97942,             0.98722,              0.6638,            0.026748,            0.026161,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.027753,            0.026067,                   0,             0.97808,             0.98436,                0.99,             0.68117,            0.024043,             0.02485,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.025512,            0.025079,                   0,             0.97367,             0.97059,             0.98934,             0.67933,            0.025814,            0.025495,                   0,            0.005908,            0.005908,            0.005908
                 126,             0.02599,            0.024833,                   0,             0.96652,             0.98162,             0.98364,             0.69311,            0.023607,            0.024648,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.022915,            0.023464,                   0,              0.9673,             0.98162,             0.98581,             0.70463,            0.022105,            0.024584,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.022417,            0.025564,                   0,              0.9681,             0.98162,             0.98443,              0.7046,            0.022426,            0.024313,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.021891,            0.024547,                   0,             0.96735,              0.9803,             0.98457,              0.7003,            0.022672,            0.024539,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.023305,            0.024305,                   0,             0.97247,             0.97794,             0.98514,             0.70768,            0.022209,            0.024647,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.024115,            0.024562,                   0,             0.97791,             0.97674,             0.98527,             0.69005,            0.025437,            0.024973,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.025812,            0.024789,                   0,             0.98148,             0.97405,             0.98548,             0.69084,            0.023674,            0.025183,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.025763,            0.023931,                   0,             0.98111,             0.97426,             0.98579,              0.6858,            0.024105,            0.025642,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.024683,             0.02431,                   0,             0.97919,             0.97426,             0.98631,              0.6771,            0.024622,             0.02533,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.025624,            0.023582,                   0,             0.97789,             0.97557,             0.98668,             0.69045,            0.023642,            0.024884,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.023115,            0.024172,                   0,             0.98513,             0.97414,             0.98422,             0.68993,             0.02305,            0.024988,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.024362,             0.02648,                   0,             0.98078,             0.97794,             0.98248,             0.68937,            0.023691,            0.024914,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.025746,            0.023001,                   0,             0.97786,              0.9744,             0.98019,             0.68934,            0.023632,            0.024901,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.022869,            0.024234,                   0,             0.99027,             0.98162,             0.98633,             0.71124,            0.021972,            0.024295,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.024146,            0.025499,                   0,             0.98488,             0.98529,             0.98596,             0.69706,            0.024203,            0.024361,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.024871,            0.024875,                   0,             0.98747,             0.98162,             0.98526,             0.71918,             0.02172,            0.024278,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.021159,            0.024655,                   0,             0.98072,             0.97794,             0.97892,             0.70544,            0.021961,            0.024631,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.022611,            0.023637,                   0,             0.98019,             0.97426,             0.98356,             0.70359,            0.022672,            0.024459,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.025166,            0.025432,                   0,             0.97045,             0.96589,             0.98061,             0.63909,             0.02866,            0.026304,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.024243,            0.023748,                   0,             0.98151,             0.97569,             0.98184,             0.70337,            0.022513,            0.024573,                   0,            0.005248,            0.005248,            0.005248
                 146,             0.02227,             0.02392,                   0,             0.97441,             0.97426,             0.98185,             0.69038,            0.024311,            0.024486,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.022807,             0.02229,                   0,             0.98141,             0.97066,             0.98134,             0.70598,            0.022121,            0.024275,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.022531,            0.023859,                   0,             0.98888,             0.98081,             0.98838,             0.65181,            0.025674,            0.025385,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.024496,            0.024301,                   0,              0.9815,             0.97511,             0.98677,             0.68774,            0.023324,             0.02469,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.021651,            0.023079,                   0,             0.97779,             0.97104,             0.98288,             0.70839,            0.021908,            0.024645,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.022998,            0.025114,                   0,             0.97802,             0.98131,             0.98508,             0.69959,            0.023582,            0.024873,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.02272,            0.024117,                   0,             0.97273,             0.97794,              0.9807,             0.70761,            0.022331,            0.024648,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.022058,            0.023384,                   0,             0.97344,             0.97794,             0.98223,             0.71416,            0.022521,            0.024621,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.022698,            0.024171,                   0,             0.97597,             0.97794,              0.9835,             0.71802,            0.020906,            0.023894,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.021264,            0.023543,                   0,             0.97393,             0.98162,             0.98297,             0.71977,            0.021135,            0.023779,                   0,            0.004918,            0.004918,            0.004918
                 156,             0.02117,            0.022372,                   0,             0.96915,             0.97426,             0.97941,               0.711,            0.021733,            0.023881,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.021652,            0.022207,                   0,             0.96882,             0.97426,              0.9784,             0.70833,            0.022104,            0.024024,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.021874,            0.025307,                   0,             0.96987,             0.97426,             0.97799,             0.70692,            0.022034,            0.023989,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.022456,            0.025136,                   0,             0.97436,             0.97781,             0.98394,             0.70477,            0.022991,            0.024192,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.023923,            0.022987,                   0,             0.97435,             0.97743,             0.98423,             0.69761,            0.022474,            0.024361,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.021689,            0.023073,                   0,             0.98098,             0.97426,             0.98484,             0.70426,             0.02269,             0.02422,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.022988,              0.0227,                   0,              0.9829,             0.97426,             0.98423,             0.69667,            0.022282,            0.024789,                   0,            0.004687,            0.004687,            0.004687
                 163,             0.02213,             0.02339,                   0,             0.97554,             0.96691,             0.98132,             0.69467,            0.022658,            0.025124,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.020376,            0.023472,                   0,             0.97703,             0.97426,             0.98112,             0.71253,             0.02168,            0.024444,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.020792,            0.022945,                   0,             0.97256,             0.97426,             0.98147,              0.7063,            0.021941,             0.02445,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.020683,             0.02333,                   0,             0.97275,             0.97794,              0.9849,             0.71148,            0.021267,            0.024077,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.020347,            0.024057,                   0,             0.97788,             0.97538,             0.98448,             0.70945,            0.021002,             0.02411,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.021621,            0.024477,                   0,             0.96688,             0.97426,              0.9851,             0.70182,             0.02197,            0.024372,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.020705,            0.023395,                   0,             0.97014,             0.97426,             0.98522,             0.71497,             0.02102,            0.024126,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.020248,            0.022007,                   0,              0.9735,             0.97426,             0.98225,             0.72578,             0.02101,            0.024064,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.020702,            0.023571,                   0,             0.97353,             0.97426,              0.9867,             0.72204,            0.021273,            0.024259,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.019791,            0.022491,                   0,             0.97346,             0.97426,             0.98318,             0.71472,            0.021262,            0.024358,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.020361,            0.024515,                   0,             0.97558,             0.97059,             0.98282,             0.70806,            0.021548,            0.024428,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.020053,            0.022842,                   0,             0.97402,             0.97426,             0.98362,             0.72302,            0.020373,            0.024004,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.019422,            0.023066,                   0,             0.97782,             0.97246,              0.9847,                0.72,            0.020642,            0.023844,                   0,            0.004258,            0.004258,            0.004258
