               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11922,            0.063645,                   0,                   0,                   0,                   0,                   0,             0.11208,            0.070706,                   0,              0.0919,              0.0009,              0.0009
                   1,              0.1152,            0.057851,                   0,          0.00015152,           0.0075188,          7.7298e-05,          7.7298e-06,             0.10964,            0.072702,                   0,            0.082894,           0.0018937,           0.0018937
                   2,             0.11618,            0.074411,                   0,          0.00030303,            0.015038,          0.00015612,          2.3345e-05,             0.10783,            0.074252,                   0,            0.073881,           0.0028809,           0.0028809
                   3,             0.11067,            0.069284,                   0,          0.00030303,            0.015038,          0.00015517,          3.8705e-05,             0.10623,            0.075702,                   0,            0.064861,           0.0038614,           0.0038614
                   4,             0.10988,            0.074305,                   0,          0.00030303,            0.015038,           0.0001543,           4.631e-05,             0.10473,            0.077092,                   0,            0.055835,           0.0048353,           0.0048353
                   5,             0.10605,            0.077122,                   0,          0.00045455,            0.022556,          0.00023446,          6.2282e-05,             0.10359,            0.078259,                   0,            0.046803,           0.0058027,           0.0058027
                   6,             0.10542,            0.078545,                   0,          0.00045455,            0.022556,          0.00023583,          6.2598e-05,               0.103,            0.078816,                   0,            0.037763,           0.0067634,           0.0067634
                   7,             0.10486,            0.080056,                   0,          0.00030303,            0.015038,          0.00015692,          3.9068e-05,             0.10157,            0.079854,                   0,            0.028718,           0.0077175,           0.0077175
                   8,             0.10292,            0.076319,                   0,          0.00030303,            0.015038,           0.0001546,          3.8639e-05,             0.10069,            0.079907,                   0,            0.019665,            0.008665,            0.008665
                   9,             0.10284,            0.072064,                   0,           0.0083333,             0.41353,             0.19905,             0.05033,            0.098007,            0.075599,                   0,            0.010606,            0.009606,            0.009606
                  10,            0.098591,             0.06033,                   0,             0.39254,             0.18797,             0.23385,            0.056903,            0.097887,            0.067921,                   0,             0.00967,             0.00967,             0.00967
                  11,            0.096338,            0.057567,                   0,             0.35455,             0.34694,             0.27113,            0.063883,            0.096888,            0.063918,                   0,             0.00967,             0.00967,             0.00967
                  12,            0.097483,            0.052879,                   0,             0.16631,             0.42105,             0.14231,            0.031673,            0.094719,            0.058345,                   0,            0.009637,            0.009637,            0.009637
                  13,            0.099329,            0.052608,                   0,             0.19409,             0.30075,             0.12296,            0.025132,             0.11036,             0.04735,                   0,            0.009604,            0.009604,            0.009604
                  14,             0.10931,            0.048782,                   0,              0.1617,             0.39098,             0.11725,            0.027463,             0.10616,            0.051495,                   0,            0.009571,            0.009571,            0.009571
                  15,              0.1024,            0.053177,                   0,             0.29704,             0.40602,             0.24669,            0.060069,             0.10218,            0.052125,                   0,            0.009538,            0.009538,            0.009538
                  16,             0.09601,            0.056198,                   0,             0.32039,             0.41353,             0.28384,            0.083361,            0.098432,            0.053226,                   0,            0.009505,            0.009505,            0.009505
                  17,            0.093446,            0.055563,                   0,             0.35965,             0.45865,             0.33536,            0.091589,            0.095726,            0.053323,                   0,            0.009472,            0.009472,            0.009472
                  18,            0.095481,            0.057103,                   0,             0.37704,             0.35338,             0.28071,            0.055062,            0.098714,            0.046995,                   0,            0.009439,            0.009439,            0.009439
                  19,            0.092903,            0.055555,                   0,             0.44901,             0.46617,             0.43669,             0.11763,            0.098487,            0.046728,                   0,            0.009406,            0.009406,            0.009406
                  20,            0.083096,            0.054131,                   0,             0.45723,             0.46617,             0.46448,             0.13595,            0.092819,            0.049728,                   0,            0.009373,            0.009373,            0.009373
                  21,            0.084443,            0.056566,                   0,             0.15144,             0.66917,             0.15024,            0.050295,              0.1177,            0.079925,                   0,             0.00934,             0.00934,             0.00934
                  22,             0.09921,             0.05647,                   0,             0.31378,             0.50376,             0.28413,            0.077031,            0.089368,            0.050243,                   0,            0.009307,            0.009307,            0.009307
                  23,            0.087064,            0.067261,                   0,              0.3527,              0.7218,             0.36846,             0.11081,            0.082251,            0.059935,                   0,            0.009274,            0.009274,            0.009274
                  24,            0.083149,             0.07654,                   0,             0.26546,             0.73684,                0.28,            0.079357,            0.078986,            0.065716,                   0,            0.009241,            0.009241,            0.009241
                  25,            0.077218,            0.071844,                   0,             0.51916,             0.58647,             0.54621,             0.15126,            0.070852,            0.070201,                   0,            0.009208,            0.009208,            0.009208
                  26,            0.078526,            0.066624,                   0,             0.18791,             0.60902,             0.17113,            0.053632,            0.083991,            0.058547,                   0,            0.009175,            0.009175,            0.009175
                  27,            0.080386,            0.060816,                   0,             0.51488,             0.79802,             0.65998,              0.1967,            0.076347,            0.053507,                   0,            0.009142,            0.009142,            0.009142
                  28,            0.070895,            0.056109,                   0,             0.37632,             0.71227,             0.41841,              0.1299,            0.072482,            0.056605,                   0,            0.009109,            0.009109,            0.009109
                  29,            0.066668,            0.058242,                   0,             0.20138,             0.83459,             0.19637,            0.075516,            0.080364,            0.052557,                   0,            0.009076,            0.009076,            0.009076
                  30,            0.079242,             0.05782,                   0,             0.13051,             0.75188,             0.12591,            0.052988,            0.082453,            0.051862,                   0,            0.009043,            0.009043,            0.009043
                  31,             0.07824,            0.051724,                   0,             0.18447,             0.54135,             0.18634,            0.051004,            0.080857,            0.051051,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.071014,            0.050169,                   0,             0.52333,             0.73684,             0.62591,             0.22322,            0.067361,             0.05117,                   0,            0.008977,            0.008977,            0.008977
                  33,             0.06972,            0.049001,                   0,             0.16306,              0.5188,             0.17192,            0.055345,            0.090355,            0.046873,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.081814,            0.047172,                   0,             0.48304,             0.69173,             0.63066,             0.22273,            0.063733,             0.04632,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.065918,            0.053668,                   0,             0.24156,             0.81955,              0.2533,             0.10152,            0.060614,            0.048648,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.060989,            0.051905,                   0,             0.37742,              0.6391,              0.4742,             0.15463,            0.054863,            0.046953,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.064728,            0.050449,                   0,             0.14246,             0.73684,              0.1383,            0.045173,            0.082098,            0.051697,                   0,            0.008812,            0.008812,            0.008812
